gene	Body wall muscle	Intestinal/rectal muscle	Pharyngeal muscle	Pharyngeal epithelia	Pharyngeal gland	Seam cells	Non-seam hypodermis	Rectum	Ciliated sensory neurons	Oxygen sensory neurons	Touch receptor neurons	Cholinergic neurons	GABAergic neurons	Pharyngeal neurons	flp-1(+) interneurons	Other interneurons	Canal associated neurons	Am/PH sheath cells	Socket cells	Excretory cells	Intestine	Germline	Somatic gonad precursors	Distal tip cells	Vulval precursors	Sex myoblasts	Coelomocytes
vps-25	36.1404	55.5765	164.498	90.0389	9.35742	50.671	47.7722	10.2479	122.056	76.2616	102.058	169.755	243.121	137.841	65.0922	148.016	0	54.8459	136.803	68.956	34.7062	45.1252	25.6344	22.3463	50.1764	63.9818	41.9801
toe-4	42.4735	41.9585	114.915	114.616	49.7435	40.6991	30.135	27.5093	159.848	33.5581	21.6855	73.1465	84.8366	55.1918	52.2928	74.3811	106.427	46.5996	65.5819	76.8443	43.5856	5.01635	14.0566	44.1262	48.5706	40.9991	36.3237
bath-34	1.22004	0.96486	0.462783	0.178969	0	2.256	0	0	0	0	0	0	0	0	0	0	0	0	1.04696	0	0	61.975	1.47584	0	1.06776	0	0
bath-35	0.549123	0	0	0	0	0.941043	2.77781	0	7.56464	0	0	3.66253	0	0	0	0	0	0	0	0	1.30013	43.8828	0	0	0	0	0
W02B8.1	83.1358	18.835	0.711172	172.315	67.2579	0.94326	4.53197	0	49.0126	51.2884	1009.88	26.5779	7.04225	22.3589	234.928	124.732	0	0.474658	0	0	3.41252	0.584895	0	0	0	15.7188	14.8096
W02B8.2	2.02072	5.131	8.25281	6.28381	2.05548	50.7689	0.818122	0	0	0	8.28828	8.48117	4.24448	31.06	0	2.71968	23.5231	0.365297	17.1636	46.9206	16.4187	48.7399	117.994	3.86009	42.1383	50.222	0.819107
mltn-3	0.567146	1.30339	0	0	0	0.414111	109.451	1308.96	0	4.71754	0	3.87121	0	0	0	4.72576	0	0	19.4138	0	0	0.911343	0	0	0	0	0
mltn-4	0	0	0	0	0	0.239631	6.80945	102.218	0	0	2.70951	0	0	0	0	0	0	3.6481	0	0	0	0	0	0	0	0	0
W02B12.1	0.135949	0	0	0	14.9665	1.4614	0.840322	0	0	0	0	0	0	0	0	0	0	0	0	0	23.7374	0.474587	0	0	1.45104	0	0
W02B12.4	0.394089	0	0	0	0	0.197882	0	0	0	0	0	0	0	25.0765	0	0	0	0	0	0	45.3336	1.59264	0	0	0.981962	0	0
rga-1	20.4556	24.3039	25.4688	59.3321	62.2741	63.5162	37.2345	34.2903	43.4292	40.9363	191.275	39.349	26.0403	227.684	10.9001	145.412	64.8474	182.858	77.7691	124.843	12.9726	36.7589	16.481	117.564	19.1015	33.9766	27.7632
mfn-1	80.4978	28.6384	103.468	92.2213	65.2034	33.6117	9.16903	35.2517	18.2893	13.2205	16.5491	39.2812	217.078	76.6985	3.53467	19.4496	38.3862	33.6791	25.1536	69.3787	83.8736	104.611	117.636	65.0944	47.7998	69.1427	70.6342
W02B12.10	15.2191	11.6021	20.7656	14.3736	15.5143	23.4974	20.6499	18.313	0	19.1736	0	10.8439	0	0	0	0	0	19.7646	0	32.0143	12.4855	74.3083	39.2277	5.37177	45.1237	31.145	10.3378
W02B12.11	41.0011	99.3596	24.7292	20.7745	5.73226	37.2412	18.3267	22.901	79.0293	7.15871	0	22.9542	64.5548	86.5102	45.3895	1.50791	51.9921	58.1598	99.7268	76.118	5.0331	73.2645	101.082	62.2614	75.7137	51.2195	57.7207
W02B12.12	0.0751348	0	3.12081	0	0	0.0677901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0770962	0	2.07337	0	0	0.935676
W02D9.2	6.19383	28.4092	7.07503	52.9764	65.9	53.8191	7.61854	27.5492	14.1609	0	0	6.89022	1.74581	0	0	20.1871	4.649	31.8856	12.9931	11.0281	8.9882	38.4506	22.2223	27.1071	31.0824	12.0787	17.2164
hmg-20	1.0476	4.03825	0	1.67167	0	9.52116	0.392914	0	14.2703	0	5.41903	1.68992	7.86164	0	0	8.58303	0	0.365297	9.10835	3.89979	1.93642	73.0835	6.73501	15.4516	13.8101	14.3532	4.21323
W02D9.4	0.0314872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.3219	0	0	0	1.0649	0
ssp-37	0.175229	0	0	0	0	0.410499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W02D9.6	0.110128	0	0	0	0	0.092361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W02D9.7	0.0213801	0	0	0	0	0	0	0	0	0	0	3.23554	0	0	0	0	0	0	0	0	0	0	0	0	4.40757	0	0
W02D9.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W02D9.9	0.0170523	0	0	0	0	0	0	0	3.49308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W02D9.10	5.34649	14.5683	7.19073	316.64	214.077	7.30773	16.7506	8.96665	763.426	345.689	276.638	342.104	63.9653	55.1208	343.593	252.681	54.3076	3.40571	2.44383	7.16661	7.81472	0.16224	24.728	43.3305	12.9938	16.8132	35.0628
W02H3.1	0.116045	0	0	0.890085	0	1.18188	0	0	0	0	0	0	18.7266	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W03C9.1	0.866502	0	0	0	0	1.26724	0	0	0	0	0	0	0	0	4.1336	0	0	0	7.33149	0	0	2.37455	0	5.30624	5.21481	0	2.29401
W03C9.2	2.19	0	0.390956	2.24964	0	2.57694	0	0	0	0	0	0	0	0	0	0	0	1.49385	0	0	5.68624	74.7044	5.27156	9.03766	3.85064	0	13.8941
W03C9.5	8.95646	28.6969	60.6576	3.95286	45.8932	6.61488	8.32625	4.03493	6.23078	0	0	15.8571	27.568	3.71179	0	19.13	11.9888	16.4481	0	0	2.69043	14.0783	8.14502	25.2303	8.55217	4.11253	11.3442
W03C9.6	0.576519	0	0	0	0	0.932294	16.8698	89.672	0	0	0	1.14229	0	0	0	0	0	188.791	12.601	12.9726	2.66893	1.25185	29.6964	0	30.6101	1.54446	0
W03C9.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177308	0	0	0	0	0
W03G11.2	0.215263	0	0	0	0	0.0754582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85167	0	1.26219	0	0
W03G11.3	132.242	195.191	0	0	0	1.27143	1.63916	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21086	0.654289	0	0	4.46969	12.2438	0
W03G11.4	16.8012	215.489	823.084	273.901	10.7725	33.9704	125.534	115.879	266.574	577.5	128.497	805.73	685.201	872.667	57.0227	241.008	84.4983	84.3458	3399.7	413.083	38.1791	5.68801	200.612	3812.81	151.291	247.596	193.456
W03H9.1	0.399037	2.03942	0	2.33628	0	1.70063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26841	1.25533	0	0	4.3063	0
W03H9.2	0.556892	0	0	0	0	2.07523	0	0	0	0	0	0	0	0	0	0	76.7725	0	0	0	0	2.97161	7.8173	0	0	0	0
cacn-1	20.4794	33.096	66.4846	23.3972	20.4765	55.9421	13.2011	47.0551	19.4886	85.4694	7.82748	39.3016	0	40.2864	0	20.8095	73.1966	12.6392	86.5957	29.5972	88.946	255.145	96.2014	68.0957	48.8124	88.3149	31.3309
W04A4.2	0.239257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W04A4.3	0.101439	0	0	0	0	0	0	0	0	0	0	0	5.72082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W04A4.4	0	0	0	0	0	0.932916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760231	0.0753562	0	0	0	0	0
W04A4.5	17.2601	26.6056	38.9072	22.4834	42.9443	42.3908	1.87827	3.92129	7.35668	6.39121	22.0365	5.88485	51.4399	0	0	20.0483	71.5515	8.27839	3.68509	0	46.7649	317.156	83.571	69.9099	70.3083	43.9341	15.6189
W04A4.6	13.139	0	1.36439	0	0	0.268953	0	0	249.184	21.6712	0	3.11273	0	12.79	23.8805	1.81604	0	1.1609	0	0	21.4972	0.105317	5.71643	36.9861	0	0	0.898021
W04A8.1	0.885627	0	0	0.178969	0	23.6432	1.69419	0	0	0	14.4988	0.260779	0	57.9039	0	0	0	7.01894	2.09392	0	6.62734	136.999	37.6591	0	7.5636	13.4337	0.745698
W04A8.2	0.250266	0	0	0	0	0.721506	0.288019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8618	3.0277	0	0	0	0
W04A8.3	0.17848	0	0	0	6.39636	0.538854	0	0	0	0	0	0	0	0	0	0	0	0.559242	0	0	0	0.345339	0	0	0	0	0
W04A8.4	32.1309	31.0634	0	0	0	20.3158	26.6408	1.54844	0	0	0	4.63555	0	0	0	4.14952	0	0	45.1089	82.0427	0	0.558321	5.63084	136.473	65.5013	21.5181	8.44438
W04A8.5	0	0	0	0	0	0.262033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.509152	0	0	0	0	0
W04A8.6	3.46485	22.4728	5.05789	13.6744	31.0869	26.4913	4.9173	0	10.8089	28.1491	0	0.130389	49.1525	22.2707	0	12.4715	34.1479	2.75628	10.2884	0	15.1766	83.9661	27.6053	4.78919	17.0509	12.9043	19.1111
srt-39	1.49135	0	0	0	0	1.14502	0	0	0	0	0	0	0	0	0	0	0	0	2.57447	0	0	0	0	0	0.561531	0	0
W04D2.4	19.3276	19.8985	78.4783	17.1626	22.8297	45.666	10.5351	28.2458	25.3329	51.08	5.85912	24.9731	0	64.6677	7.88743	15.7918	13.2829	50.2073	43.8949	22.7356	62.5812	217.897	65.6537	95.4426	29.8333	46.1533	19.0682
mrps-11	40.4083	12.2421	53.6901	32.2847	45.1369	30.4693	10.5012	3.78835	29.6995	44.7742	0	47.474	42.5309	27.4362	17.5759	35.5148	23.7284	4.9666	3.16342	3.33111	15.5163	80.7913	55.704	27.3533	26.5033	25.4851	54.6025
W04D2.6	138.809	140.197	297.04	223.114	294.772	258.725	121.525	137.086	284.23	363.053	319.764	568.756	669.104	488.182	241.406	455.244	521.756	210.638	352.118	164.695	704.147	446.756	257.164	243.709	268.034	281.87	264.612
fbxa-131	0.273746	0	0	0	0	0	0	0	0	7.91954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W04E12.2	0.139394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W04E12.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W04E12.4	0.0356409	0	0	1.03533	0	1.21328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.905753
W04E12.5	0.0474225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640258	0.0773828	0	0	0	0	1.47867
clec-49	0.258499	0	0	0	0	0	0	0	0	0	0	4.01312	0	0	0	0	0	0	0	0	25.4369	0.516282	0	0	0	0	0
W04E12.7	60.0438	0	0	0	0	1.17198	0.255851	2.23489	0	0	0	4.03779	0	0	0	0	0	0	0	0	3.24394	0.169983	1.47584	0	0	0	0
clec-50	0.117055	0	0	0	0	0	0	0	0	0	0	4.03779	0	0	0	2.24164	0	0	0	0	555.129	1.21811	0	0	0	0	6.3046
W04E12.9	0.0968848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38518	0	0	0	0	0	0
lpr-6	0.282831	4.80147	0	0	0	240.934	163.08	592.037	0	0	0	0	0	0	19.3933	3.1505	13.3252	30.9925	266.946	290.639	2.1818	0.527424	3.1342	0	138.573	0	0
lpr-5	0.44434	1.92059	0	0	22.0842	326.886	176.062	919.277	2.20753	12.2797	0	5.81919	0	0	0	0	0	0	251.008	272.87	2.4446	0.53163	2.21802	0	23.6905	0	3.52333
lpr-4	0.416313	1.92059	9.9681	1.85157	0.879169	178.021	118.597	551.284	6.98617	0	0	6.01539	0	0	0	2.33196	0	0	206.965	142.852	0	0.188524	0	0	65.902	0	0
W04G3.5	12.2187	40.0923	16.0074	17.534	8.86086	14.0698	7.2318	4.79865	21.1988	0	31.2608	27.4488	12.9534	31.3308	0	64.9452	70.4583	1.59078	11.2702	44.1048	13.2163	0.13924	17.7687	28.7666	5.53502	11.4389	14.4846
sulp-7	34.8455	11.8526	1.47266	1.71188	31.5506	0.0581187	0	0	26.9582	58.151	0	10.1981	0	35.1202	0	0	0	0	0	0	8.01918	0.401483	1.12216	14.2984	0	4.1238	0
W04G3.7	3.31894	0	0	2.78893	0	0.396278	0	0	0	12.7081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lpr-3	0.570953	8.64264	0	9.04469	2.63751	795.825	258.165	1345.29	2.20753	0	0	0.83001	18.8679	0	5.0387	0	0	1.10339	260.757	545.181	2.80342	0.924518	2.51065	2.82353	37.3474	0	5.22253
W04G5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W04G5.4	0.240874	0	0	0	0	0.310248	1.05305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725903	0	13.9367	0	0	1.94295
W04G5.5	0.153446	0	0	0	0	0.0382534	1.77539	0	0	0	0	0.488459	0	0	0	0	0	0	0	0	0	0.136319	0	0	0	0	4.32573
W04G5.7	0	0	0	0	0	0.792019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0655622	0	0	0	0	0
W04G5.8	0.278364	0	0	0	51.1187	2.06016	4.54305	12.5135	0	0	0	0	0	0	0	0	0	0	0	0	0.834355	0.0305713	0	0	0	0	2.218
W04G5.9	0.365607	0	0	0	0	0.211147	0	0	0	0	0	0	0	0	0	5.97179	0	0	0	0	0	0.0903472	0	0	0	0	0
W04G5.10	0.181991	0	0	0	0	0	0.884784	0	0	0	0	4.9016	0	0	0	0	0	0	0	0	0	0.245742	0	0	1.72585	3.31062	0
W05B2.2	0.153453	0	16.6162	16.2869	0	0.179407	0	0	0	23.5877	0	0	0	9.82936	0	0	0	0	0	0	0.96296	0.0619892	0	17.339	0	0	0
dhc-4	1.22222	1.18064	0	0	9.72441	0.0696127	0.531207	0	5.23845	21.3363	0	0.260779	0	0	0	0	0	0	0	0	0	2.30088	0	0	0	0	0
W05B2.7	0.201603	0	0	0	0	4.51045	6.73276	0	1.51293	0	0	0	0	0	0	0	0	0	0	6.97661	1.48121	0.232978	0	0	0	0	0
W05B5.1	92.1573	231.095	690.982	902.476	144.169	72.3892	100.412	62.2967	556.295	422.143	304.089	459.187	607.523	153.37	530.951	356.993	28.7183	385.878	419.939	182.032	103.335	2.81796	77.4375	75.6334	31.1344	63.359	36.1493
npr-14	0.337035	0	2.27159	12.4772	0	7.84225	6.33041	5.75209	41.9475	122.054	0	9.22194	14.8864	15.6882	13.2942	18.8344	0	1.39996	4.94949	3.18593	3.95101	0.924191	1.19725	16.2847	0	0	1.79167
his-74	5.5299	1.78589	0	0	0	0.695362	3.6315	9.93986	4.21152	0	0	6.13685	25.7732	19.7808	34.6754	0	0	0	0	0	2.20418	135.364	3.46482	0	0	3.91616	5.25827
ccch-3	2.75362	2.28484	0.925566	0.564371	7.35868	7.55118	3.33968	0	0	0	0	0	0	37.8008	0	0	0	0.81009	3.73435	0	4.00363	63.2967	7.01301	0	1.32466	21.0973	3.31881
W05B10.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W05B10.4	0.32916	47.1055	2.32742	5.86767	44.2938	0	13.552	0	5.48567	0	0	0.571143	0	0	0	59.574	0	16.9535	23.4199	0	0	0.0767268	0	0	11.6752	28.4047	2.43836
W05E10.1	6.32857	53.7602	0	0	1.62831	0.336117	0	0	0	6.8164	0	24.2519	0	0	0	0	0	7.43983	14.5484	33.752	2.43991	0	2.5074	47.8898	0	8.59546	0
W05E10.2	0.796777	0	0	1.553	0	0.715168	0	0	71.7251	2.23954	0	26.6712	0	0	0	0	18.2998	0	0	0	0	0.275836	0	0	0	0	0
W05E10.5	0.385439	0	0	0	0	0.0415744	6.15144	0	0	0	11.1414	112.966	140.829	0	0	61.0015	0	6.91193	2.20465	0	2.39889	0.205692	4.15718	0	0	1.35399	0
W05H5.1	0.0942704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155808	0	0	0	0	0
W05H5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pitr-6	0.138782	0	0	0	0	0	0	0	1.57096	0	0	0	0	0	0	0	0	0	0	0	0	0.0416736	0	0	0	0	0
sre-35	0	0	0	0	0	0	0	0	3.69984	0	0	0	0	0	0	0	0	0	0	0	0	0.0198059	0	0	0	0	0
sre-33	0.017514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sre-32	0	0	0	0	0	0	0	0	18.9518	0	0	0	0	0	0	0	0	0	0	0	0	0.0528459	0	0	0	0	0
W05H12.1	1.79815	3.31097	68.0303	23.4936	42.3674	12.211	12.3685	26.3421	989.114	913.129	803.268	1619.53	1999.08	1886.56	154.69	890.553	67.3927	27.1018	179.245	0	15.1317	2.59054	3.89303	14.1769	0.890925	8.19813	28.7546
W05H12.2	6.14607	4.25381	0	0	9.96037	3.461	0	21.9298	0	24.4431	29.9143	48.8564	12.4995	0	0	32.8234	0	0	9.42839	0	0	0.241573	4.08682	6.01052	3.8792	3.70089	2.80835
W06A7.2	133.531	281.908	0	17.491	0	0.614496	0	0	0	0	8.62828	0	0	0	0	0	44.2762	0	0	0	2.89096	0	14.293	3.44066	2.66094	0	0
W06A7.4	7.92815	13.778	0.759284	4.20873	0	4.98076	11.9706	2.79985	23.1704	13.6328	0	15.0372	31.5701	0	3.2874	3.01581	0	3.19013	1.97686	0	0.422018	2.98403	3.0816	0	9.02923	2.24456	3.15638
nspa-8	0.015412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95103	0	0	0	0	0	0.0705388	0	0	0	0	0
nmat-1	1.40065	0	0	6.97233	0	0.87326	2.42003	0	21.0609	0	0	0	70.4225	0	0	0	16.031	0	0	5.41032	49.9164	0	0	0	0	2.52678	0
spe-46	0	0	0	0	0	0	0	0	0	0	0	0.923357	0	0	0	0	0	0	0	0	1.18617	0	0	0	0	0	0
W06D4.3	0.146903	0	0	0	0	0	1.80119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514822	0	0	0	0	0
prmt-7	23.9102	27.945	29.016	25.9962	75.2439	59.5604	24.2834	29.662	8.09355	23.5877	0	47.6637	14.7287	15.2379	0	42.0413	60.7098	21.0201	9.32002	11.5595	35.4408	170.709	145.632	55.1143	64.7139	66.701	162.104
W06D11.1	0.0842074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W06D11.2	0.113129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07101	0	0
W06D11.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39632	0	0	0	0	0	0.108803	0	0	0	0	0
dot-1.3	0.0644248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56217	0	0	0	0
W06D11.5	0.0648148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0473844	0	0	0	0	0
cutl-4	0.124249	0	0	0	0	0.273772	0	0	0	0	0	0	3.77644	0	0	0	0	0	798.551	1.88455	0	0.361099	0	0	0	0	0
W06D12.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3244	0	0	0	0	0	0	0	0	0	0	0
W06F12.2	0.911726	13.1651	182.781	213.361	394.161	1.55382	1.79682	0	396.525	185.361	0	36.9986	0	65.1088	4.42447	0	0	8.17829	0	0	216.221	0.65512	114.748	90.6538	0.745474	164.71	7.47476
W06F12.3	0.169651	0	0	0	0	3.70348	0	0	6.36698	0	0	0	0	0	0	0	0	0	0	0	6.56724	0.197127	1.19407	0	0	3.68715	0
oac-53	0.453056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875983	0.107743	0	0	0	0	0
W06G6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mltn-11	0.0267376	0	0	0	0	0.13894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0886919	0	0	0	0	0
W06G6.9	0.0285562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60066	0	0	0	0	0	0	0
W06G6.10	0	0	0	0	0	0	0	0	0	0	0	1.04477	0	0	0	0	0	0	5.192	0	0	0	0	0	3.65141	0	0
W06G6.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W06G6.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
immt-2	0.859887	0	0	1.2259	1.74951	1.26657	1.35379	0	2.78791	0	0	0	13.7363	10.7229	0	5.34914	0	1.09589	2.0038	11.3626	5.13306	196.098	3.03282	16.6181	0.870385	0	0.76826
ctps-1	26.5393	18.934	5.58904	23.188	21.7588	30.3986	13.4203	0	4.51604	31.6613	0	30.4586	18.2482	0	2.27886	8.81772	0	5.8689	5.29033	0	151.805	67.6184	77.8626	14.2725	92.4809	128.009	34.9184
ztf-6	18.664	25.3693	89.6171	79.6056	26.0406	57.152	35.3816	38.9614	17.8814	48.4549	16.0108	32.8214	48.2588	12.202	0	48.4161	7.11582	24.8565	74.0241	41.6356	4.11203	0.545033	72.7229	127.604	48.0284	50.493	5.47834
srxa-1	0.0891238	0	0	0	0	0	0	0	0	0	0	0	0	0	28.255	0	0	0	0	0	0	0	0	0	0	1.07691	2.52184
ipla-3	35.0414	11.0943	60.5767	85.2928	24.486	71.068	33.7587	26.4379	39.1711	67.486	116.681	69.9597	77.6015	161.326	48.836	35.2693	120.392	84.9986	91.0993	95.0082	659.47	313.646	201.188	110.03	96.0235	139.661	59.1463
srxa-6	0	0	0	0	0	0.109509	0	0	4.13815	0	0	0	0	0	0	0	0	0	0	0	0.701329	0	0	0	0	0	0
W07A12.4	1.90166	0	3.2514	0	0	0.7094	1.82481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0561078	1.25533	0	0	0	0
oac-54	1.31364	0	0	0	0	0.0814313	0	0	3.17854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79576
rhy-1	0.66387	1.23498	0	6.5622	0	4.11104	72.7069	63.8638	0	0	0	0	0	0	0	0	0	0	0	0	9.38733	0	0.733439	0	1.30183	0	1.27843
W07A12.8	0.188885	0	0	0	0	1.27469	2.31594	0	0	0	0	6.98243	0	0	0	0	0	0	22.7097	0	3.24152	0.182191	0	0	2.96933	0	0
W07E11.1	179.762	54.3061	11.0332	4.83281	12.1098	9.13872	34.0741	13.2688	245.59	311.515	266.036	264.298	2042.03	562.668	181.967	388.83	17.6544	0	7.07747	3.18593	776.156	2.05858	38.281	23.47	2.89434	80.8078	9.61639
W07G1.1	0.104803	0	0	0	0	0.410659	0	0	18.8858	0	0	0	0	0	0	0	0	0	0	0	0.444104	0.0444881	0	0	0	0	0
sre-44	0	0	0	0	0	0.426123	0	0	5.30224	0	0	0	0	0	7.20046	0	0	0	0	0	1.70112	0.117938	0	0	0	0	0
zip-3	18.1773	9.58138	1.3285	4.44353	2.1339	35.3741	24.5383	0	45.9124	6.07165	0	4.30228	0	0	12.8284	3.68846	3.2235	0	0	0	151.387	0.0797547	16.6376	8.43596	24.6227	8.90562	65.0609
rpi-1	1.09778	0	0	0	0	0.597873	0	0	300.154	181.603	0	2.69554	0	6.39501	0	0	0	0	0	0	0	0.138542	1.23817	0	0	0	0
sre-43	0.226437	0	0	0	0	1.56825	1.10161	0	3.3794	0	0	0	0	0	0	0	0	0	0	0	1.55447	0.287553	2.02554	0	0	0	2.33031
W07G1.7	1.01429	0	0	0	0	0	0.770618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104393	0.819494	0	1.75304	0	0
W07G4.1	0.0428046	0	0	0	0	0	0	0	0	0	0	9.25091	0	0	0	0	0	2.38652	3.10366	0	0	0	0	0	0	0	0
W07G4.2	0.0250449	0	0	0	0	2.35756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761219	0	0	14.2096	0	0
W07G4.3	93.9521	187.46	182.007	207.91	241.918	249.466	60.1838	260.665	255.245	281.626	165.209	175.103	221.433	211.293	62.1698	192.765	360.06	357.048	212.623	274.972	352.472	301.924	199.458	261.96	237.967	266.903	203.4
W07G4.5	1.98859	22.4904	0	5.43362	0	4.25558	104.256	62.0703	46.7938	48.6066	19.4416	14.3892	45.1258	13.2184	0	18.1218	169.724	1.13729	10.4386	0	131.88	0.991315	0	0	1.29149	9.47705	9.8496
dct-15	0.479227	41.2655	0	0	0	0.537302	1.0747	0	148.589	0	0	0	0	0	0	0	0	0	0	0	0	0.367474	0	0	0	0	0
catp-6	192.247	126.753	278.642	108.535	200.464	172.391	27.7889	57.4822	192.931	176.007	143.458	115.762	123.883	190.739	31.7966	291.89	6.63441	8.04045	109.409	168.428	122.452	853.785	659.769	160.478	307.366	514.983	508.428
mtr-4	40.9919	53.8626	34.5464	24.1544	69.5763	88.9934	16.3563	38.1418	30.2184	9.84591	72.0991	40.2375	11.5741	44.3651	0	8.46354	58.4356	62.5223	50.6869	34.1949	142.599	348.153	147.882	115.495	154.56	166.346	46.0966
W08E3.2	62.3468	126.574	42.2922	62.7138	29.9641	71.4364	13.3352	26.5636	125.929	108.047	124.951	133.949	127.315	51.3318	119.943	209.254	292.207	118.26	99.1034	84.7404	179.391	48.6362	102.773	221.952	123.197	117.402	53.175
ola-1	244.761	211.43	194.686	103.456	168.417	185.685	110.651	91.4015	63.6735	109.919	196.119	109.427	147.286	60.9941	169.137	35.019	235.764	146.969	80.1279	203.465	253.351	203.908	315.444	227.311	274.375	242.55	255.186
W08E3.4	0.232714	0	0	0	0	0.159213	0	0	0	0	0	0	0	0	0	10.0624	0	0	0	0	0.669513	2.32387	0	0	1.8384	0	0
W08G11.1	0.542421	0	0	1.12542	0	87.3328	0	8.0528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W08G11.3	26.682	18.2577	25.6907	44.675	30.4214	29.0853	8.01276	16.624	51.6255	35.1833	144.018	53.6967	22.123	33.2566	0	37.0962	143.413	37.5711	64.7307	0	74.3667	98.1978	54.5111	19.1239	39.672	36.1031	26.553
pptr-1	174.917	250.274	260.074	336.303	106.236	94.5388	80.3568	68.0824	468.973	334.167	242.452	285.971	325.072	308.608	253.301	340.825	368.032	169.567	203.634	233.396	203.862	171.573	119.345	215.373	146.692	203.291	160.124
W08G11.5	0.140586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217517	0	0	0	0	1.24388
W09C5.1	105.589	88.6834	231.204	103.583	192.605	175.292	77.0535	24.8417	76.5456	21.1528	65.8947	45.6836	22.2245	85.7724	71.3426	21.1589	218.237	124.822	143.183	126.223	86.3193	392.042	424.585	217.512	488.501	527.803	141.742
dkf-1	2.91483	2.79351	99.7186	82.2854	35.7937	87.3383	32.1514	85.2265	2.13991	0	0	14.8384	33.6097	11.6656	0	2.68411	9.75315	101.223	105.695	134.583	8.23042	15.5177	33.8457	37.25	104.813	37.0679	0
